Type_intervention,Description,Plage_horaire,Latitude,Longitude
HeroX,Trafic d'armes de guerre,00:00-03:00,49.334696602030256,6.014784038950539
Pompiers,Orage violent,00:00-03:00,49.094301385248826,6.424244790483973
CRS,Dispersion de rassemblement,21:00-00:00,49.35380073052855,6.174493455101903
Douanes,Saisie de produits illicites,19h00-22h00,49.17423218713108,6.604342891172388
HeroX,Enlèvement international,07h00-11h00,49.38230360288728,6.38219734187785
Pompiers,Évacuation,21:00-00:00,49.09905487997753,6.780540774741304
CRS,Dispersion de rassemblement,03:00-06:00,49.25198312266225,6.877142268292103
BAC,Intervention rapide,09h00-12h00,49.38545637049859,6.303290632801296
Pompiers,Arbre sur la voie publique,19h00-22h00,48.944513202006064,6.833742477213865
CRS,Affrontements urbains,09h00-12h00,49.16925683876496,6.053226316570294
Police,Vol avec violence,12h00-18h00,48.91490129572586,6.355423745155507
Police,Tentative de meurtre,00:00-03:00,49.38470107430142,6.006507669815754
Pompiers,Malaise,12h00-18h00,49.07833979189349,6.711250836985615
Pompiers,Incendie domestique,07h00-11h00,49.04298363786916,6.0398577977280015
Civil,Difficultés sociales,00:00-03:00,49.00879556786126,6.291138411134041
HeroY,Protection de témoin clé,21:00-00:00,49.32439810902424,6.258396956453554
SAMU,Crise psychiatrique,03:00-06:00,49.31255458500586,6.083921751555338
Gendarmerie,Délinquance juvénile,09h00-12h00,49.34470541722563,6.136049392269843
HeroZ,Sécurisation après une prise d'otages,21:00-00:00,49.14718830258128,6.456658839193463
Pompiers,Effondrement de bâtiment,21:00-04:30,49.16775026201991,6.096329742984956
Police,Corruption,09h00-12h00,49.2559591539405,6.86684371092421
HeroZ,Cyberattaque critique,21:00-04:30,49.00354006006429,6.6013433426546575
Civil,Demande d'assistance,19h00-22h00,49.20946189348382,6.033122092254343
SAMU,Brûlure grave,00:00-03:00,49.366619133503896,6.573177696301174
SAMU,Brûlure grave,12h00-18h00,49.39408655618432,6.088028058247958
Civil,Signalement de maltraitance,07h00-11h00,49.256882703126976,6.601243905866636
HeroZ,Neutralisation de cellule dormante,21:00-00:00,49.22101472061999,6.772991207220228
Pompiers,Effondrement de bâtiment,12h00-18h00,49.14085121536152,6.380186604729407
Police,Trouble à l'ordre public,19h00-22h00,49.3565704088314,6.2940655080350565
Douanes,Contrôle de devises,21:00-04:30,49.24586389742575,6.680466288334679
Pompiers,Animal dangereux,03:00-06:00,49.38433883524035,6.39882452539566
BAC,Interception de suspects armés,21:00-00:00,48.942814945871696,6.760347118346222
SAMU,Polytraumatisme,19h00-22h00,49.03162816905728,6.448242802444051
HeroX,Piratage de système sensible,07h00-11h00,48.93423226160898,6.472967783359308
Gendarmerie,Dégradation de biens agricoles,09h00-12h00,49.03894294761507,6.773801648818917
HeroX,Lutte contre un réseau criminel,12h00-18h00,49.17119380727979,6.0904915967167845
Gendarmerie,Trafics en zone rurale,07h00-11h00,49.34001746991353,6.390568633355387
BAC,Délinquance urbaine,00:00-03:00,49.24036022722012,6.363846068037173
HeroZ,Piratage de systèmes vitaux,00:00-03:00,49.26510466251887,6.784760029408623
Pompiers,Ascenseur bloqué,03:00-06:00,48.99351382682095,6.6090916312267085
BAC,Lutte contre le trafic,00:00-03:00,49.37138757283732,6.141446737379924
BAC,Règlement de compte entre individus,00:00-03:00,49.03418911490275,6.445179258689613
BAC,Intervention rapide,00:00-03:00,49.31606953133332,6.778009408310482
Police,Conduite en état d'ivresse,19h00-22h00,49.21172156316741,6.068900497442389
SAMU,Allergie grave,19h00-22h00,49.24478252657768,6.253572186363644
BAC,Lutte contre le trafic,07h00-11h00,49.29207100040882,6.693481404471601
HeroX,Cybercriminalité majeure,00:00-03:00,49.04393158610428,6.033559517240559
HeroZ,Protection d'installation sensible,00:00-03:00,49.22379742805158,6.7448106635586775
HeroY,Contre-terrorisme financier,00:00-03:00,49.0213683979252,6.428892856655113
Police,Vol avec violence,07h00-11h00,49.06849174023733,6.689966214304556
Police,Harcèlement,19h00-22h00,49.00126445950696,6.819513024341974
SAMU,Polytraumatisme,21:00-00:00,48.92406874978777,6.874343078581856
BAC,Interception de suspects armés,19h00-22h00,49.00708109044778,6.226371008546685
Police,Agression à l'arme blanche,07h00-11h00,49.292188990324384,6.788677848753129
HeroZ,Sécurisation après une prise d'otages,21:00-00:00,49.30251483764289,6.656211067119651
BAC,Recherche de véhicule volé,19h00-22h00,49.37748963745874,6.806481928904323
Pompiers,Dégagement d'urgence,21:00-04:30,49.294935811140896,6.301399548948778
CRS,Événement sportif à risque,07h00-11h00,48.95803115105704,6.694515973091562
BAC,Filature,09h00-12h00,48.93665386940673,6.839346860645776
SAMU,Electrocution,07h00-11h00,49.17765500409704,6.50002123836676
HeroZ,Gestion de crise biologique,21:00-00:00,49.1581889509043,6.864790270693502
Pompiers,Effondrement de bâtiment,00:00-03:00,49.01651888593018,6.615573844213307
Police,Violences conjugales,03:00-06:00,49.04707109495365,6.191010279036682
Pompiers,Noyade,19h00-22h00,48.99109026748456,6.233771130401424
Police,Homicide,12h00-18h00,48.98845900797088,6.053334878571736
HeroX,Extraction en zone hostile,03:00-06:00,49.12730446902249,6.683822797567444
HeroZ,Interception de convoyeurs dangereux,21:00-00:00,48.92660548145128,6.55301741228162
SAMU,Brûlure grave,09h00-12h00,49.15859608483634,6.673671494887611
Civil,Problème de voirie,21:00-04:30,49.26185493714011,6.765724113977856
Pompiers,Inondation,00:00-03:00,49.10281278483148,6.117579923273392
CRS,Trouble à l'ordre public,09h00-12h00,49.39323968627823,6.490455603128344
CRS,Trouble à l'ordre public,09h00-12h00,48.90760351195632,6.064542374541709
Police,Corruption,03:00-06:00,48.92604830055925,6.425733600874489
CRS,Trouble à l'ordre public,09h00-12h00,49.16830591252335,6.88929576857776
HeroZ,Cyberattaque critique,21:00-00:00,49.08660697670502,6.15958320192177
CRS,Sécurisation de visite officielle,03:00-06:00,48.99809387249509,6.632722168134717
Pompiers,Ascenseur bloqué,19h00-22h00,49.109759240611545,6.461678373648737
Civil,Conflit professionnel,21:00-04:30,49.24134798687973,6.820557305166566
CRS,Contrôle de foule,09h00-12h00,49.27855605024382,6.500527428642829
CRS,Affrontements urbains,19h00-22h00,49.14675046616167,6.424346213742067
HeroY,Espionnage industriel,21:00-04:30,49.346055552863135,6.296791382967486
Police,Vandalisme,03:00-06:00,49.15391617802053,6.574452063527732
Pompiers,Incendie domestique,03:00-06:00,48.93797305953687,6.863494209567195
Police,Homicide,09h00-12h00,49.11637508256616,6.136153290156236
HeroP,Espionnage industriel,03:00-06:00,49.22717967156695,6.714852065185636
BAC,Recherche de véhicule volé,19h00-22h00,49.3529071483879,6.877608474384466
SAMU,Brûlure grave,21:00-00:00,48.90537830698341,6.354466840326695
HeroY,Blanchiment international,21:00-00:00,49.06418327657169,6.282410936760252
Pompiers,Incendie de véhicule,21:00-04:30,49.12805382483675,6.306467645694322
Gendarmerie,Chasse illégale,12h00-18h00,49.37408003236162,6.767326051133337
Pompiers,Évacuation,21:00-00:00,49.34766102653287,6.4242967663196655
SAMU,Intoxication alimentaire,03:00-06:00,48.94526316403531,6.349938329259749
HeroP,Agression à main armée,00:00-03:00,49.3206466811728,6.509297930099284
Douanes,Contrebande,19h00-22h00,49.1777887564881,6.8061283565253605
HeroX,Enlèvement international,12h00-18h00,49.01995702643888,6.818550981740886
Gendarmerie,Violences conjugales,00:00-03:00,49.23625727834796,6.448686526362985
Civil,Difficultés sociales,21:00-04:30,49.078426676765865,6.28547423279539
Pompiers,Incendie de véhicule,00:00-03:00,48.9440615153732,6.466402079308005
BAC,Lutte contre le trafic,12h00-18h00,49.16633411945985,6.73660817661453
Civil,Nuissance sonore,12h00-18h00,48.96309405939343,6.811155522755273
Police,Menaces de mort,03:00-06:00,49.088923195194106,6.630004153573881
Gendarmerie,Atteinte à l'environnement,21:00-00:00,49.09434269133169,6.305900698500624
HeroZ,Cyberattaque critique,03:00-06:00,48.922181898381126,6.615961965003061
Police,Port d'arme illégal,21:00-00:00,48.93938752017838,6.7535206422329415
HeroX,Extraction en zone hostile,03:00-06:00,48.93138959657265,6.894211924190778
CRS,Événement sportif à risque,12h00-18h00,49.346333226779215,6.591179836631806
SAMU,Arrêt cardiaque,07h00-11h00,49.399803698422325,6.029960349599103
CRS,Blocage de voie publique,21:00-00:00,49.27368819740069,6.666018233655497
HeroX,Extraction en zone hostile,19h00-22h00,49.38844441162553,6.547120390766357
BAC,Proxénétisme,07h00-11h00,49.34145960866236,6.0262620599322565
SAMU,Arrêt cardiaque,21:00-00:00,49.301417702631554,6.856789512818315
HeroZ,Neutralisation de cellule dormante,00:00-03:00,49.18246618758874,6.80481020451359
Pompiers,Animal dangereux,19h00-22h00,49.0826150005493,6.165477084431891
Pompiers,Incendie domestique,12h00-18h00,49.3396332280918,6.797893235030342
Gendarmerie,Atteinte à l'environnement,03:00-06:00,49.30870105500307,6.885893206779838
HeroP,Vol avec violence,09h00-12h00,49.28936250125241,6.721599980063534
BAC,Surveillance de quartier,00:00-03:00,49.33612868475053,6.150615358693982
SAMU,Noyade,19h00-22h00,49.11502768537872,6.465207497738387
BAC,Agression à l'arme blanche,09h00-12h00,49.17602766385265,6.498017211608747
Pompiers,Évacuation,19h00-22h00,49.21492773148229,6.236307054542829
Gendarmerie,Atteinte à l'environnement,03:00-06:00,49.16582268758922,6.625920688785056
Pompiers,Noyade,21:00-04:30,49.30929731355446,6.500653571636734
Pompiers,Plan ORSEC,00:00-03:00,49.0416833158916,6.629473982828196
SAMU,Traumatisme grave,00:00-03:00,49.21189505421314,6.147941923738391
HeroY,Extraction de données sensibles,21:00-00:00,49.00005400517859,6.555836470158615
HeroX,Extraction en zone hostile,21:00-04:30,49.0271649810816,6.83292443406184
Civil,Conflit de voisinage,07h00-11h00,49.22041527122292,6.144131178088025
BAC,Proxénétisme,00:00-03:00,49.3420634813939,6.426946106063608
HeroZ,Sabotage industriel,21:00-00:00,49.17138693235011,6.782133785093825
Police,Vol à l'arraché,21:00-04:30,49.381241139491735,6.746845525047214
SAMU,Noyade,21:00-00:00,48.97868718046627,6.6955209566196885
HeroX,Neutralisation de tueur en série,12h00-18h00,49.15285629020637,6.281988055342223
SAMU,Coup de chaleur,21:00-04:30,49.0259137177038,6.368081303369859
Pompiers,Animal dangereux,07h00-11h00,49.21397080816941,6.595793240602313
Gendarmerie,Agression à l'arme blanche,09h00-12h00,48.981484774469926,6.501159209955932
SAMU,Overdose,03:00-06:00,49.093731524920216,6.2456764609531135
Police,Conduite en état d'ivresse,12h00-18h00,49.39972476555045,6.36466322799689
Pompiers,Feu de forêt,19h00-22h00,49.03992614427889,6.785737732039523
Gendarmerie,Surveillance de zone rurale,07h00-11h00,48.98594434657091,6.836412233506465
SAMU,Urgence médicale,07h00-11h00,49.2786262853345,6.392113386401376
BAC,Filature,12h00-18h00,49.216487241435054,6.545566515138712
Police,Enlèvement,00:00-03:00,49.19039536710623,6.493947858823631
Police,Enlèvement,21:00-00:00,49.32686271202398,6.562976294324214
Police,Évasion de prisonnier,21:00-00:00,49.39759859553093,6.045716049483857
Police,Règlement de compte entre individus,03:00-06:00,49.21096719451331,6.505671626274319
CRS,Dispersion de rassemblement,12h00-18h00,49.03354062881893,6.78758210428225
Civil,Problème de copropriété,19h00-22h00,49.2392515766586,6.504618751021139
Civil,Conflit professionnel,21:00-04:30,49.2823174278689,6.266992085107098
Gendarmerie,Découverte de corps,09h00-12h00,49.11997810396455,6.700497461491676
Police,Délit de fuite,03:00-06:00,48.99203872010933,6.230755437786305
HeroX,Trafic d'armes de guerre,21:00-00:00,49.023920960074406,6.363653771559338
SAMU,Hypothermie,12h00-18h00,49.31500461987336,6.1583967113843405
Police,Vol à l'arraché,09h00-12h00,49.04266770591075,6.636399437467831
Pompiers,Secours à personne,00:00-03:00,49.323687453723416,6.877411178188255
HeroY,Protection de témoin clé,21:00-00:00,49.3223626780774,6.858398326759982
Gendarmerie,Recherche en milieu rural,09h00-12h00,49.19897119085942,6.557841634271487
Douanes,Faux documents,03:00-06:00,49.199692953808686,6.778804395515992
CRS,Trouble à l'ordre public,07h00-11h00,49.11024877328818,6.040396823367813
BAC,Trafics de quartier,21:00-04:30,49.16685828876227,6.554843151726173
Police,Recherche de personne disparue,00:00-03:00,48.91679825808787,6.653852258956156
Pompiers,Effondrement de bâtiment,12h00-18h00,49.29616131108732,6.495166017783318
SAMU,Traumatisme grave,21:00-04:30,49.298879017434594,6.07174551562184
Police,Recel,03:00-06:00,49.329008998787785,6.468605456679285
HeroY,Blanchiment international,00:00-03:00,49.24191058319575,6.01350159337168
HeroX,Extraction en zone hostile,07h00-11h00,49.099817701659,6.567236913819159
Gendarmerie,Atteinte à l'environnement,12h00-18h00,49.04991274392126,6.444416899812915
BAC,Filature,00:00-03:00,49.000275729036616,6.3362512737373
Pompiers,Désincarcération,12h00-18h00,49.23300392160749,6.143336719620012
Police,Tentative de meurtre,09h00-12h00,49.31893189976398,6.472425155901625
Douanes,Contrôle de marchandises dangereuses,07h00-11h00,49.18529142304736,6.700749641487781
Pompiers,Sauvetage en hauteur,00:00-03:00,49.0813314909078,6.069684116354607
HeroZ,Sabotage industriel,03:00-06:00,48.90365438103417,6.757294853367468
Police,Vol avec violence,03:00-06:00,49.12736675683835,6.100569926837268
HeroY,Protection de témoin clé,00:00-03:00,49.2627309852018,6.26040892869198
Civil,Médiation familiale,09h00-12h00,48.92306760522011,6.512719332395816
Pompiers,Fuites chimiques,19h00-22h00,49.17967729661125,6.242237378116841
Pompiers,Accident de la route,00:00-03:00,49.39247282695237,6.221597697076813
Pompiers,Feu de forêt,19h00-22h00,48.98786297852523,6.436690074661827
Pompiers,Feu de forêt,09h00-12h00,49.07465912501766,6.008688792629121
SAMU,Crise d'épilepsie,19h00-22h00,49.10836945072303,6.542174680394833
Police,Homicide,09h00-12h00,49.21467615432816,6.434323316568849
Gendarmerie,Dégradation de biens agricoles,07h00-11h00,49.27243793557146,6.024444148257129
HeroZ,Sécurisation après une prise d'otages,00:00-03:00,49.116811181912425,6.009219482786298
SAMU,Noyade,00:00-03:00,49.35110366198585,6.161075798504311
Douanes,Revente de stupéfiants,21:00-00:00,49.09466627010934,6.696485957303738
Pompiers,Feu de forêt,09h00-12h00,48.952600129622,6.451747421911453
BAC,Proxénétisme,09h00-12h00,48.97305592724184,6.380159420013944
Civil,Difficultés sociales,19h00-22h00,48.93814165514191,6.037628667988826
SAMU,Accident corporel,03:00-06:00,49.15158543960535,6.594585133633514
Pompiers,Orage violent,12h00-18h00,48.90752298038293,6.17895842819074
CRS,Contrôle de foule,09h00-12h00,48.92068651791279,6.389325994290028
Pompiers,Sauvetage en hauteur,19h00-22h00,49.30189744853028,6.518960942756394
Police,Agression à main armée,09h00-12h00,49.29225791686216,6.8821810491294535
HeroP,Harcèlement,09h00-12h00,49.17631972881283,6.63249576602375
Pompiers,Inondation,21:00-04:30,48.96135992580164,6.015953542714282
SAMU,Accouchement inopiné,03:00-06:00,49.22848769377089,6.715685090920575
HeroY,Espionnage industriel,21:00-00:00,49.35458362429184,6.181792177053424
Gendarmerie,Violences conjugales,00:00-03:00,49.18340735081786,6.620829338281663
SAMU,Intoxication alimentaire,21:00-00:00,49.009971923544335,6.52924831323361
BAC,Surveillance de quartier,19h00-22h00,48.96826174012276,6.600724658874248
HeroY,Démantèlement de trafic de stupéfiants,21:00-00:00,49.15573236448287,6.294447084104002
Douanes,Fraude fiscale,21:00-04:30,49.20030864017672,6.830017153642197
SAMU,AVC,09h00-12h00,49.10524250175707,6.3668775538111975
Police,Vandalisme,12h00-18h00,49.300254456553056,6.323104618530514
Police,Violences conjugales,19h00-22h00,49.098032346300656,6.265265717307745
Police,Port d'arme illégal,03:00-06:00,49.112688314675566,6.805370978241286
Pompiers,Incendie industriel,21:00-00:00,49.13921437252348,6.805746270482025
Civil,Conflit de voisinage,19h00-22h00,49.26435544457736,6.457713238192605
SAMU,Crise d'épilepsie,19h00-22h00,49.17443592357228,6.301758499545801
HeroX,Protection de personnalité,00:00-03:00,49.31897492544125,6.669176236061329
CRS,Manifestation violente,12h00-18h00,49.39882480309698,6.159377735032428
SAMU,Tentative de suicide,12h00-18h00,48.91178125045264,6.893641522093217
CRS,Manifestation violente,21:00-00:00,49.13920654901276,6.755394127754105
Police,Vol avec violence,09h00-12h00,49.20103268931365,6.107801598025325
CRS,Émeute,09h00-12h00,49.32269544994084,6.835334179474822
Gendarmerie,Intrusion avec effraction,21:00-04:30,49.3621164043734,6.436687440729905
Gendarmerie,Trafics en zone rurale,09h00-12h00,49.050657578232254,6.224646344042084
Civil,Problème de copropriété,03:00-06:00,49.12237719903514,6.831567320664848
Pompiers,Évacuation,09h00-12h00,49.22992828523681,6.660084294686826
Civil,Dispute conjugale,09h00-12h00,49.26317159008858,6.057698892306179
SAMU,Tentative de suicide,19h00-22h00,49.29251970103173,6.8362286412644
SAMU,Crise psychiatrique,21:00-00:00,49.12619014308604,6.341207826059377
Police,Vol avec violence,19h00-22h00,49.00973522616632,6.742685461567536
BAC,Interpellation de délinquant,12h00-18h00,49.19707930489289,6.739155431837643
Police,Cambriolage,21:00-00:00,48.96281809358525,6.522358855988134
HeroX,Lutte contre un réseau criminel,07h00-11h00,49.02124693811477,6.412501315752719
